<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A101H43;0;20200305;113218;100.300000000;11
RU000A101H43;0;20200305;113218;100.300000000;18
RU000A101H43;0;20200305;113218;100.300000000;4
RU000A101H43;0;20200305;113218;100.300000000;4
RU000A101H43;0;20200305;113218;100.300000000;9
RU000A101H43;0;20200305;113218;100.300000000;16
RU000A101H43;0;20200305;113218;100.300000000;12
RU000A101H43;0;20200305;113218;100.300000000;12
RU000A101H43;0;20200305;113218;100.300000000;18
RU000A101H43;0;20200305;113218;100.300000000;4
RU000A101H43;0;20200305;113218;100.300000000;6
RU000A101H43;0;20200305;113218;100.300000000;4
RU000A101H43;0;20200305;113218;100.300000000;6
RU000A101H43;0;20200305;113218;100.300000000;6
RU000A101H43;0;20200305;113218;100.300000000;3
RU000A101H43;0;20200305;113218;100.300000000;17
RU000A101H43;0;20200305;113218;100.300000000;8
RU000A101H43;0;20200305;113218;100.300000000;13
RU000A101H43;0;20200305;113218;100.300000000;8
RU000A101H43;0;20200305;113218;100.300000000;5
RU000A101H43;0;20200305;113218;100.300000000;18
RU000A101H43;0;20200305;113218;100.300000000;13
RU000A101H43;0;20200305;113218;100.300000000;3
RU000A101H43;0;20200305;113218;100.300000000;3
RU000A101H43;0;20200305;113218;100.300000000;8
RU000A101H43;0;20200305;113218;100.300000000;18
RU000A101H43;0;20200305;113218;100.300000000;4
RU000A101H43;0;20200305;113218;100.300000000;8
RU000A101H43;0;20200305;113218;100.300000000;7
RU000A101H43;0;20200305;113218;100.300000000;18
RU000A101H43;0;20200305;113218;100.300000000;3
RU000A101H43;0;20200305;113218;100.300000000;19
RU000A101H43;0;20200305;113218;100.300000000;16
RU000A101H43;0;20200305;113218;100.300000000;3
RU000A101H43;0;20200305;113218;100.300000000;6
RU000A101H43;0;20200305;113218;100.300000000;36
RU000A101H43;0;20200305;113218;100.300000000;5
RU000A101H43;0;20200305;113218;100.300000000;22
RU000A101H43;0;20200305;113218;100.300000000;5
RU000A101H43;0;20200305;113218;100.300000000;5
RU000A101H43;0;20200305;113218;100.300000000;5
RU000A101H43;0;20200305;113218;100.300000000;20
RU000A101H43;0;20200305;113218;100.300000000;20
RU000A101H43;0;20200305;113218;100.300000000;39
RU000A101H43;0;20200305;113218;100.300000000;27
RU000A101H43;0;20200305;113218;100.300000000;5
RU000A101H43;0;20200305;113218;100.300000000;16
RU000A101H43;0;20200305;113218;100.300000000;16
RU000A101H43;0;20200305;113218;100.300000000;5
RU000A101H43;0;20200305;113218;100.300000000;16
RU000A101H43;0;20200305;113218;100.300000000;5
RU000A101H43;0;20200305;113218;100.300000000;40
RU000A101H43;0;20200305;113218;100.300000000;5
RU000A101H43;0;20200305;113218;100.300000000;7
RU000A101H43;0;20200305;113218;100.300000000;8
RU000A101H43;0;20200305;113218;100.300000000;9
RU000A101H43;0;20200305;113218;100.300000000;7
RU000A101H43;0;20200305;113218;100.300000000;16
RU000A101H43;0;20200305;113219;100.300000000;8
RU000A101H43;0;20200305;113219;100.300000000;8
RU000A101H43;0;20200305;113219;100.300000000;40
RU000A101H43;0;20200305;113219;100.300000000;4
RU000A101H43;0;20200305;113219;100.300000000;14
RU000A101H43;0;20200305;113219;100.300000000;4
RU000A101H43;0;20200305;113219;100.300000000;20
RU000A101H43;0;20200305;113219;100.300000000;40
RU000A101H43;0;20200305;113219;100.300000000;40
RU000A101H43;0;20200305;113219;100.300000000;18
RU000A101H43;0;20200305;113219;100.300000000;37
RU000A101H43;0;20200305;113219;100.300000000;16
RU000A101H43;0;20200305;113219;100.300000000;4
RU000A101H43;0;20200305;113219;100.300000000;16
RU000A101H43;0;20200305;113219;100.300000000;8
RU000A101H43;0;20200305;113219;100.300000000;4
RU000A101H43;0;20200305;113219;100.300000000;8
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;8
RU000A101H43;0;20200305;113219;100.300000000;11
RU000A101H43;0;20200305;113219;100.300000000;4
RU000A101H43;0;20200305;113219;100.300000000;15
RU000A101H43;0;20200305;113219;100.300000000;13
RU000A101H43;0;20200305;113219;100.300000000;15
RU000A101H43;0;20200305;113219;100.300000000;17
RU000A101H43;0;20200305;113219;100.300000000;15
RU000A101H43;0;20200305;113219;100.300000000;4
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;24
RU000A101H43;0;20200305;113219;100.300000000;40
RU000A101H43;0;20200305;113219;100.300000000;7
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;7
RU000A101H43;0;20200305;113219;100.300000000;34
RU000A101H43;0;20200305;113219;100.300000000;28
RU000A101H43;0;20200305;113219;100.300000000;16
RU000A101H43;0;20200305;113219;100.300000000;20
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;40
RU000A101H43;0;20200305;113219;100.300000000;13
RU000A101H43;0;20200305;113219;100.300000000;20
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;30
RU000A101H43;0;20200305;113219;100.300000000;37
RU000A101H43;0;20200305;113219;100.300000000;22
RU000A101H43;0;20200305;113219;100.300000000;19
RU000A101H43;0;20200305;113219;100.300000000;15
RU000A101H43;0;20200305;113219;100.300000000;29
RU000A101H43;0;20200305;113219;100.300000000;30
RU000A101H43;0;20200305;113219;100.300000000;36
RU000A101H43;0;20200305;113219;100.300000000;15
RU000A101H43;0;20200305;113219;100.300000000;21
RU000A101H43;0;20200305;113219;100.300000000;30
RU000A101H43;0;20200305;113219;100.300000000;41
RU000A101H43;0;20200305;113219;100.300000000;9
RU000A101H43;0;20200305;113219;100.300000000;17
RU000A101H43;0;20200305;113219;100.300000000;10
RU000A101H43;0;20200305;113219;100.300000000;28
RU000A101H43;0;20200305;113219;100.300000000;28
RU000A101H43;0;20200305;113219;100.300000000;21
RU000A101H43;0;20200305;113219;100.300000000;25
RU000A101H43;0;20200305;113219;100.300000000;8
RU000A101H43;0;20200305;113219;100.300000000;17
RU000A101H43;0;20200305;113219;100.300000000;21
RU000A101H43;0;20200305;113219;100.300000000;9
RU000A101H43;0;20200305;113219;100.300000000;9
RU000A101H43;0;20200305;113219;100.300000000;41
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;19
RU000A101H43;0;20200305;113219;100.300000000;41
RU000A101H43;0;20200305;113219;100.300000000;18
RU000A101H43;0;20200305;113219;100.300000000;41
RU000A101H43;0;20200305;113219;100.300000000;9
RU000A101H43;0;20200305;113219;100.300000000;21
RU000A101H43;0;20200305;113219;100.300000000;7
RU000A101H43;0;20200305;113219;100.300000000;23
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;41
RU000A101H43;0;20200305;113219;100.300000000;41
RU000A101H43;0;20200305;113219;100.300000000;18
RU000A101H43;0;20200305;113219;100.300000000;41
RU000A101H43;0;20200305;113219;100.300000000;32
RU000A101H43;0;20200305;113219;100.300000000;40
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;36
RU000A101H43;0;20200305;113219;100.300000000;22
RU000A101H43;0;20200305;113219;100.300000000;9
RU000A101H43;0;20200305;113219;100.300000000;40
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;40
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;8
RU000A101H43;0;20200305;113219;100.300000000;14
RU000A101H43;0;20200305;113219;100.300000000;8
RU000A101H43;0;20200305;113219;100.300000000;14
RU000A101H43;0;20200305;113219;100.300000000;22
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;40
RU000A101H43;0;20200305;113219;100.300000000;5
RU000A101H43;0;20200305;113219;100.300000000;25
RU000A101H43;0;20200305;113219;100.300000000;7
RU000A101H43;0;20200305;113219;100.300000000;12
RU000A101H43;0;20200305;113219;100.300000000;10
RU000A101H43;0;20200305;113219;100.300000000;41
RU000A101H43;0;20200305;113219;100.300000000;28
RU000A101H43;0;20200305;113219;100.300000000;6
RU000A101H43;0;20200305;113219;100.300000000;18
RU000A101H43;0;20200305;113220;100.300000000;21
RU000A101H43;0;20200305;113220;100.300000000;43
RU000A101H43;0;20200305;113220;100.300000000;15
RU000A101H43;0;20200305;113220;100.300000000;12
RU000A101H43;0;20200305;113220;100.300000000;18
RU000A101H43;0;20200305;113220;100.300000000;8
RU000A101H43;0;20200305;113220;100.300000000;41
RU000A101H43;0;20200305;113220;100.300000000;10
RU000A101H43;0;20200305;113220;100.300000000;5
RU000A101H43;0;20200305;113220;100.300000000;41
RU000A101H43;0;20200305;113220;100.300000000;27
RU000A101H43;0;20200305;113220;100.300000000;12
RU000A101H43;0;20200305;113220;100.300000000;5
RU000A101H43;0;20200305;113220;100.300000000;21
RU000A101H43;0;20200305;113220;100.300000000;10
RU000A101H43;0;20200305;113220;100.300000000;5
RU000A101H43;0;20200305;113220;100.300000000;28
RU000A101H43;0;20200305;113220;100.300000000;5
RU000A101H43;0;20200305;113220;100.300000000;18
RU000A101H43;0;20200305;113220;100.300000000;27
RU000A101H43;0;20200305;113220;100.300000000;27
RU000A101H43;0;20200305;113220;100.300000000;27
RU000A101H43;0;20200305;113220;100.300000000;27
RU000A101H43;0;20200305;113220;100.300000000;9
RU000A101H43;0;20200305;113220;100.300000000;28
RU000A101H43;0;20200305;113220;100.300000000;21
RU000A101H43;0;20200305;113220;100.300000000;7
RU000A101H43;0;20200305;113220;100.300000000;16
RU000A101H43;0;20200305;113220;100.300000000;9
RU000A101H43;0;20200305;113220;100.300000000;25
RU000A101H43;0;20200305;113220;100.300000000;16
RU000A101H43;0;20200305;113220;100.300000000;10
RU000A101H43;0;20200305;113220;100.300000000;11
RU000A101H43;0;20200305;113220;100.300000000;12
RU000A101H43;0;20200305;113220;100.300000000;12
RU000A101H43;0;20200305;113220;100.300000000;3
RU000A101H43;0;20200305;113220;100.300000000;25
RU000A101H43;0;20200305;113220;100.300000000;3
RU000A101H43;0;20200305;113220;100.300000000;14
RU000A101H43;0;20200305;113220;100.300000000;7
RU000A101H43;0;20200305;113220;100.300000000;14
RU000A101H43;0;20200305;113220;100.300000000;15
RU000A101H43;0;20200305;113220;100.300000000;25
RU000A101H43;0;20200305;113220;100.300000000;4
RU000A101H43;0;20200305;113220;100.300000000;25
RU000A101H43;0;20200305;113220;100.300000000;17
RU000A101H43;0;20200305;113220;100.300000000;14
RU000A101H43;0;20200305;113220;100.300000000;17
RU000A101H43;0;20200305;113220;100.300000000;16
RU000A101H43;0;20200305;113220;100.300000000;11
RU000A101H43;0;20200305;113220;100.300000000;10
RU000A101H43;0;20200305;113220;100.300000000;19
RU000A101H43;0;20200305;113220;100.300000000;14
RU000A101H43;0;20200305;113220;100.300000000;18
RU000A101H43;0;20200305;113220;100.300000000;9
RU000A101H43;0;20200305;113220;100.300000000;7
RU000A101H43;0;20200305;113220;100.300000000;15
RU000A101H43;0;20200305;113220;100.300000000;10
RU000A101H43;0;20200305;113220;100.300000000;18
RU000A101H43;0;20200305;113220;100.300000000;19
RU000A101H43;0;20200305;113220;100.300000000;25
RU000A101H43;0;20200305;113220;100.300000000;25
RU000A101H43;0;20200305;113220;100.300000000;3
RU000A101H43;0;20200305;113220;100.300000000;25
RU000A101H43;0;20200305;113220;100.300000000;3
RU000A101H43;0;20200305;113220;100.300000000;9
RU000A101H43;0;20200305;113220;100.300000000;9
RU000A101H43;0;20200305;113220;100.300000000;18
RU000A101H43;0;20200305;113220;100.300000000;6
RU000A101H43;0;20200305;113220;100.300000000;7
RU000A101H43;0;20200305;113220;100.300000000;17
RU000A101H43;0;20200305;113220;100.300000000;17
RU000A101H43;0;20200305;113220;100.300000000;25
RU000A101H43;0;20200305;113220;100.300000000;3
RU000A101H43;0;20200305;113220;100.300000000;8
RU000A101H43;0;20200305;113220;100.300000000;14
RU000A101H43;0;20200305;113220;100.300000000;3
RU000A101H43;0;20200305;113220;100.300000000;6
RU000A101H43;0;20200305;113220;100.300000000;17
RU000A101H43;0;20200305;113220;100.300000000;6
RU000A101H43;0;20200305;113220;100.300000000;24
RU000A101H43;0;20200305;113220;100.300000000;24
RU000A101H43;0;20200305;113220;100.300000000;24
RU000A101H43;0;20200305;113220;100.300000000;9
RU000A101H43;0;20200305;113220;100.300000000;13
RU000A101H43;0;20200305;113220;100.300000000;15
RU000A101H43;0;20200305;113220;100.300000000;24
RU000A101H43;0;20200305;113220;100.300000000;4
RU000A101H43;0;20200305;113220;100.300000000;4
RU000A101H43;0;20200305;113220;100.300000000;24
RU000A101H43;0;20200305;113220;100.300000000;54
RU000A101H43;0;20200305;113220;100.300000000;54
RU000A101H43;0;20200305;113220;100.300000000;48
RU000A101H43;0;20200305;113220;100.300000000;13
RU000A101H43;0;20200305;113220;100.300000000;54
RU000A101H43;0;20200305;113220;100.300000000;54
RU000A101H43;0;20200305;113220;100.300000000;16
RU000A101H43;0;20200305;113220;100.300000000;54
RU000A101H43;0;20200305;113220;100.300000000;8
RU000A101H43;0;20200305;113220;100.300000000;54
RU000A101H43;0;20200305;113220;100.300000000;46
RU000A101H43;0;20200305;113220;100.300000000;27
RU000A101H43;0;20200305;113220;100.300000000;6
RU000A101H43;0;20200305;113220;100.300000000;23
RU000A101H43;0;20200305;113221;100.300000000;16
RU000A101H43;0;20200305;113221;100.300000000;23
RU000A101H43;0;20200305;113221;100.300000000;7
RU000A101H43;0;20200305;113221;100.300000000;17
RU000A101H43;0;20200305;113221;100.300000000;17
RU000A101H43;0;20200305;113221;100.300000000;12
RU000A101H43;0;20200305;113221;100.300000000;48
RU000A101H43;0;20200305;113221;100.300000000;54
RU000A101H43;0;20200305;113221;100.300000000;13
RU000A101H43;0;20200305;113221;100.300000000;38
RU000A101H43;0;20200305;113221;100.300000000;13
RU000A101H43;0;20200305;113221;100.300000000;54
RU000A101H43;0;20200305;113221;100.300000000;13
RU000A101H43;0;20200305;113221;100.300000000;54
RU000A101H43;0;20200305;113221;100.300000000;6
RU000A101H43;0;20200305;113221;100.300000000;13
RU000A101H43;0;20200305;113221;100.300000000;23
RU000A101H43;0;20200305;113221;100.300000000;38
RU000A101H43;0;20200305;113221;100.300000000;21
RU000A101H43;0;20200305;113225;100.300000000;10
RU000A101H43;0;20200305;113421;100.300000000;1
RU000A101H43;0;20200305;113857;100.270000000;20
RU000A101H43;0;20200305;114041;100.280000000;5
RU000A101H43;0;20200305;114413;100.270000000;20
RU000A101H43;0;20200305;114413;100.250000000;10
RU000A101H43;0;20200305;114413;100.200000000;10
RU000A101H43;0;20200305;114413;100.200000000;10
RU000A101H43;0;20200305;114452;100.280000000;1
RU000A101H43;0;20200305;114545;100.280000000;10
RU000A101H43;0;20200305;114933;100.280000000;12
RU000A101H43;0;20200305;115408;100.280000000;1
RU000A101H43;0;20200305;115628;100.210000000;5
RU000A101H43;0;20200305;115634;100.280000000;20
RU000A101H43;0;20200305;115912;100.280000000;61
RU000A101H43;0;20200305;120041;100.280000000;6
RU000A101H43;0;20200305;120251;100.250000000;1
RU000A101H43;0;20200305;120339;100.260000000;25
RU000A101H43;0;20200305;120339;100.250000000;19
RU000A101H43;0;20200305;120339;100.210000000;46
RU000A101H43;0;20200305;120339;100.200000000;10
RU000A101H43;0;20200305;120339;100.200000000;15
RU000A101H43;0;20200305;120339;100.200000000;100
RU000A101H43;0;20200305;120339;100.200000000;5
RU000A101H43;0;20200305;120339;100.200000000;5
RU000A101H43;0;20200305;120339;100.200000000;10
RU000A101H43;0;20200305;120339;100.200000000;424
RU000A101H43;0;20200305;120339;100.200000000;10
RU000A101H43;0;20200305;120339;100.200000000;50
RU000A101H43;0;20200305;120339;100.200000000;30
RU000A101H43;0;20200305;120339;100.190000000;1
RU000A101H43;0;20200305;120339;100.190000000;2
RU000A101H43;0;20200305;120339;100.190000000;89
RU000A101H43;0;20200305;120339;100.180000000;5
RU000A101H43;0;20200305;120339;100.180000000;1
RU000A101H43;0;20200305;120339;100.170000000;1
RU000A101H43;0;20200305;120339;100.170000000;100
RU000A101H43;0;20200305;120339;100.160000000;3
RU000A101H43;0;20200305;120339;100.150000000;18
RU000A101H43;0;20200305;120339;100.150000000;2
RU000A101H43;0;20200305;120339;100.150000000;1
RU000A101H43;0;20200305;120339;100.150000000;28
RU000A101H43;0;20200305;120401;100.280000000;4
RU000A101H43;0;20200305;120403;100.280000000;10
RU000A101H43;0;20200305;120847;100.280000000;3
RU000A101H43;0;20200305;120847;100.280000000;2
RU000A101H43;0;20200305;121009;100.280000000;69
RU000A101H43;0;20200305;121009;100.300000000;531
RU000A101H43;0;20200305;121111;100.300000000;14
RU000A101H43;0;20200305;121111;100.300000000;6
RU000A101H43;0;20200305;121111;100.300000000;7
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;10
RU000A101H43;0;20200305;121111;100.300000000;19
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;9
RU000A101H43;0;20200305;121111;100.300000000;8
RU000A101H43;0;20200305;121111;100.300000000;8
RU000A101H43;0;20200305;121111;100.300000000;8
RU000A101H43;0;20200305;121111;100.300000000;9
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;8
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;8
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;8
RU000A101H43;0;20200305;121111;100.300000000;9
RU000A101H43;0;20200305;121111;100.300000000;8
RU000A101H43;0;20200305;121111;100.300000000;8
RU000A101H43;0;20200305;121111;100.300000000;12
RU000A101H43;0;20200305;121111;100.300000000;9
RU000A101H43;0;20200305;121111;100.300000000;9
RU000A101H43;0;20200305;121111;100.300000000;8
RU000A101H43;0;20200305;121111;100.300000000;6
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;16
RU000A101H43;0;20200305;121111;100.300000000;11
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;32
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;6
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;6
RU000A101H43;0;20200305;121111;100.300000000;17
RU000A101H43;0;20200305;121111;100.300000000;13
RU000A101H43;0;20200305;121111;100.300000000;9
RU000A101H43;0;20200305;121111;100.300000000;11
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;9
RU000A101H43;0;20200305;121111;100.300000000;21
RU000A101H43;0;20200305;121111;100.300000000;13
RU000A101H43;0;20200305;121111;100.300000000;12
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;21
RU000A101H43;0;20200305;121111;100.300000000;9
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;12
RU000A101H43;0;20200305;121111;100.300000000;3
RU000A101H43;0;20200305;121111;100.300000000;6
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;13
RU000A101H43;0;20200305;121111;100.300000000;10
RU000A101H43;0;20200305;121111;100.300000000;10
RU000A101H43;0;20200305;121111;100.300000000;12
RU000A101H43;0;20200305;121111;100.300000000;64
RU000A101H43;0;20200305;121111;100.300000000;13
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;12
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;14
RU000A101H43;0;20200305;121111;100.300000000;17
RU000A101H43;0;20200305;121111;100.300000000;3
RU000A101H43;0;20200305;121111;100.300000000;11
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;6
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;18
RU000A101H43;0;20200305;121111;100.300000000;26
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;133
RU000A101H43;0;20200305;121111;100.300000000;12
RU000A101H43;0;20200305;121111;100.300000000;17
RU000A101H43;0;20200305;121111;100.300000000;11
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;7
RU000A101H43;0;20200305;121111;100.300000000;6
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;87
RU000A101H43;0;20200305;121111;100.300000000;15
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121111;100.300000000;10
RU000A101H43;0;20200305;121111;100.300000000;49
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;28
RU000A101H43;0;20200305;121111;100.300000000;11
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;11
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;8
RU000A101H43;0;20200305;121111;100.300000000;26
RU000A101H43;0;20200305;121111;100.300000000;5
RU000A101H43;0;20200305;121111;100.300000000;16
RU000A101H43;0;20200305;121111;100.300000000;6
RU000A101H43;0;20200305;121111;100.300000000;65
RU000A101H43;0;20200305;121111;100.300000000;9
RU000A101H43;0;20200305;121111;100.300000000;4
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;8
RU000A101H43;0;20200305;121112;100.300000000;11
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;4
RU000A101H43;0;20200305;121112;100.300000000;11
RU000A101H43;0;20200305;121112;100.300000000;4
RU000A101H43;0;20200305;121112;100.300000000;10
RU000A101H43;0;20200305;121112;100.300000000;14
RU000A101H43;0;20200305;121112;100.300000000;6
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;12
RU000A101H43;0;20200305;121112;100.300000000;28
RU000A101H43;0;20200305;121112;100.300000000;95
RU000A101H43;0;20200305;121112;100.300000000;6
RU000A101H43;0;20200305;121112;100.300000000;6
RU000A101H43;0;20200305;121112;100.300000000;10
RU000A101H43;0;20200305;121112;100.300000000;11
RU000A101H43;0;20200305;121112;100.300000000;6
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;6
RU000A101H43;0;20200305;121112;100.300000000;10
RU000A101H43;0;20200305;121112;100.300000000;60
RU000A101H43;0;20200305;121112;100.300000000;7
RU000A101H43;0;20200305;121112;100.300000000;4
RU000A101H43;0;20200305;121112;100.300000000;7
RU000A101H43;0;20200305;121112;100.300000000;4
RU000A101H43;0;20200305;121112;100.300000000;6
RU000A101H43;0;20200305;121112;100.300000000;11
RU000A101H43;0;20200305;121112;100.300000000;8
RU000A101H43;0;20200305;121112;100.300000000;6
RU000A101H43;0;20200305;121112;100.300000000;7
RU000A101H43;0;20200305;121112;100.300000000;6
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;6
RU000A101H43;0;20200305;121112;100.300000000;9
RU000A101H43;0;20200305;121112;100.300000000;10
RU000A101H43;0;20200305;121112;100.300000000;4
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;11
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;10
RU000A101H43;0;20200305;121112;100.300000000;4
RU000A101H43;0;20200305;121112;100.300000000;8
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;10
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;1
RU000A101H43;0;20200305;121112;100.300000000;28
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;4
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;8
RU000A101H43;0;20200305;121112;100.300000000;6
RU000A101H43;0;20200305;121112;100.300000000;38
RU000A101H43;0;20200305;121112;100.300000000;10
RU000A101H43;0;20200305;121112;100.300000000;194
RU000A101H43;0;20200305;121112;100.300000000;34
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;8
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;15
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;9
RU000A101H43;0;20200305;121112;100.300000000;10
RU000A101H43;0;20200305;121112;100.300000000;4
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;8
RU000A101H43;0;20200305;121112;100.300000000;16
RU000A101H43;0;20200305;121112;100.300000000;17
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;10
RU000A101H43;0;20200305;121112;100.300000000;9
RU000A101H43;0;20200305;121112;100.300000000;4
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;8
RU000A101H43;0;20200305;121112;100.300000000;9
RU000A101H43;0;20200305;121112;100.300000000;8
RU000A101H43;0;20200305;121112;100.300000000;132
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;4
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;28
RU000A101H43;0;20200305;121112;100.300000000;4
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;6
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;77
RU000A101H43;0;20200305;121112;100.300000000;15
RU000A101H43;0;20200305;121112;100.300000000;15
RU000A101H43;0;20200305;121112;100.300000000;5
RU000A101H43;0;20200305;121112;100.300000000;7
RU000A101H43;0;20200305;121112;100.300000000;2
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;3
RU000A101H43;0;20200305;121112;100.300000000;5
