<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A100JH0;0;20190710;104805;103.400000000;750
RU000A100JH0;0;20190710;104859;103.410000000;50
RU000A100JH0;0;20190710;105000;103.410000000;450
RU000A100JH0;0;20190710;105101;103.420000000;6
RU000A100JH0;0;20190710;105122;103.420000000;10
RU000A100JH0;0;20190710;105228;103.420000000;25
RU000A100JH0;0;20190710;105247;103.420000000;50
RU000A100JH0;0;20190710;105256;103.420000000;100
RU000A100JH0;0;20190710;105319;103.420000000;300
RU000A100JH0;0;20190710;105422;103.420000000;9
RU000A100JH0;0;20190710;105445;103.430000000;200
RU000A100JH0;0;20190710;105459;103.430000000;30
RU000A100JH0;0;20190710;105556;103.430000000;270
RU000A100JH0;0;20190710;105640;103.440000000;75
RU000A100JH0;0;20190710;105648;103.440000000;80
RU000A100JH0;0;20190710;105653;103.440000000;93
RU000A100JH0;0;20190710;105845;103.440000000;250
RU000A100JH0;0;20190710;105957;103.440000000;1
RU000A100JH0;0;20190710;110605;103.440000000;1
RU000A100JH0;0;20190710;110605;103.450000000;2000
RU000A100JH0;0;20190710;110605;103.500000000;2999
RU000A100JH0;0;20190710;110732;103.500000000;9000
RU000A100JH0;0;20190710;110743;103.500000000;1000
RU000A100JH0;0;20190710;110806;103.500000000;320
RU000A100JH0;0;20190710;110814;103.500000000;887
RU000A100JH0;0;20190710;110827;103.500000000;820
RU000A100JH0;0;20190710;111135;103.500000000;200
RU000A100JH0;0;20190710;111208;103.500000000;100
RU000A100JH0;0;20190710;111228;103.500000000;200
RU000A100JH0;0;20190710;111236;103.500000000;221
RU000A100JH0;0;20190710;111242;103.410000000;10
RU000A100JH0;0;20190710;111242;103.400000000;90
RU000A100JH0;0;20190710;111257;103.400000000;100
RU000A100JH0;0;20190710;111302;103.400000000;100
RU000A100JH0;0;20190710;111323;103.400000000;65
RU000A100JH0;0;20190710;111406;103.400000000;100
RU000A100JH0;0;20190710;111426;103.400000000;105
