<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A101H43;1;20200303;163100;100.1800000;100.1800000;100.1800000;100.1800000;250
RU000A101H43;1;20200303;163300;100.1800000;100.1800000;100.1800000;100.1800000;5
RU000A101H43;1;20200303;163500;100.1800000;100.1800000;100.1800000;100.1800000;30
RU000A101H43;1;20200303;163700;100.1700000;100.1700000;100.1700000;100.1700000;15
RU000A101H43;1;20200303;163800;100.1800000;100.1800000;100.1800000;100.1800000;10
RU000A101H43;1;20200303;163900;100.1800000;100.1800000;100.1800000;100.1800000;2
RU000A101H43;1;20200303;164200;100.1800000;100.1800000;100.1800000;100.1800000;3
RU000A101H43;1;20200303;164300;100.1800000;100.1800000;100.1800000;100.1800000;37
RU000A101H43;1;20200303;164400;100.1800000;100.1800000;100.1800000;100.1800000;59
RU000A101H43;1;20200303;164700;100.1800000;100.1800000;100.1800000;100.1800000;10
RU000A101H43;1;20200303;164900;100.1800000;100.1800000;100.1800000;100.1800000;2
RU000A101H43;1;20200303;165000;100.1800000;100.1800000;100.1800000;100.1800000;258
RU000A101H43;1;20200303;165200;100.1800000;100.1800000;100.1800000;100.1800000;151
RU000A101H43;1;20200303;165300;100.1800000;100.1800000;100.1800000;100.1800000;130
RU000A101H43;1;20200303;165500;100.1800000;100.1800000;100.1800000;100.1800000;20
RU000A101H43;1;20200303;165600;100.1800000;100.1800000;100.1800000;100.1800000;10
RU000A101H43;1;20200303;165700;100.1800000;100.1800000;100.1800000;100.1800000;1
RU000A101H43;1;20200303;165800;100.1800000;100.1800000;100.1800000;100.1800000;1
RU000A101H43;1;20200303;165900;100.1800000;100.1800000;100.1700000;100.1700000;20
RU000A101H43;1;20200303;170000;100.1700000;100.1700000;100.1000000;100.1000000;7535
RU000A101H43;1;20200303;170100;100.1000000;100.1000000;100.1000000;100.1000000;1
RU000A101H43;1;20200303;170200;100.1000000;100.1000000;100.1000000;100.1000000;50
RU000A101H43;1;20200303;170300;100.1000000;100.1000000;100.1000000;100.1000000;50
RU000A101H43;1;20200303;170400;100.1000000;100.1000000;100.1000000;100.1000000;1
RU000A101H43;1;20200303;170500;100.1000000;100.1000000;100.1000000;100.1000000;298
RU000A101H43;1;20200303;170600;100.1000000;100.1000000;100.1000000;100.1000000;10
RU000A101H43;1;20200303;170700;100.1000000;100.1000000;100.1000000;100.1000000;16
RU000A101H43;1;20200303;170800;100.1000000;100.1000000;100.1000000;100.1000000;569
RU000A101H43;1;20200303;170900;100.1000000;100.1000000;100.1000000;100.1000000;340
RU000A101H43;1;20200303;171100;100.1000000;100.1000000;100.1000000;100.1000000;1
RU000A101H43;1;20200303;171300;100.1000000;100.1000000;100.1000000;100.1000000;1
RU000A101H43;1;20200303;171400;100.1000000;100.1000000;100.1000000;100.1000000;10
RU000A101H43;1;20200303;171600;100.1000000;100.1000000;100.1000000;100.1000000;864
RU000A101H43;1;20200303;171700;100.1000000;100.1000000;100.1000000;100.1000000;1466
RU000A101H43;1;20200303;171800;100.1000000;100.1000000;100.1000000;100.1000000;31
RU000A101H43;1;20200303;171900;100.1000000;100.1000000;100.1000000;100.1000000;30
RU000A101H43;1;20200303;172100;100.1000000;100.1000000;100.1000000;100.1000000;187
RU000A101H43;1;20200303;172200;100.1000000;100.1000000;100.1000000;100.1000000;7
RU000A101H43;1;20200303;172300;100.1000000;100.1000000;100.1000000;100.1000000;10
RU000A101H43;1;20200303;172400;100.0900000;100.1000000;100.0200000;100.1000000;3002
RU000A101H43;1;20200303;172500;100.1000000;100.1000000;100.1000000;100.1000000;40
RU000A101H43;1;20200303;172600;100.1000000;100.1000000;100.1000000;100.1000000;20
RU000A101H43;1;20200303;173100;100.1300000;100.1500000;100.1200000;100.1500000;604
RU000A101H43;1;20200303;173200;100.1400000;100.1700000;100.1400000;100.1600000;602
RU000A101H43;1;20200303;173300;100.1600000;100.1600000;100.1600000;100.1600000;10
RU000A101H43;1;20200303;173400;100.1600000;100.1600000;100.1600000;100.1600000;54
RU000A101H43;1;20200303;173500;100.1600000;100.1700000;100.1600000;100.1700000;398
RU000A101H43;1;20200303;173900;100.1600000;100.1600000;100.1600000;100.1600000;77
RU000A101H43;1;20200303;174000;100.1600000;100.1600000;100.1600000;100.1600000;5
RU000A101H43;1;20200303;174100;100.1600000;100.1600000;100.1600000;100.1600000;57
RU000A101H43;1;20200303;174400;100.1600000;100.1600000;100.1600000;100.1600000;101
RU000A101H43;1;20200303;174600;100.1600000;100.1600000;100.1600000;100.1600000;300
RU000A101H43;1;20200303;174900;100.1500000;100.1500000;100.1500000;100.1500000;10
RU000A101H43;1;20200303;175400;100.1500000;100.1500000;100.1500000;100.1500000;1
RU000A101H43;1;20200303;175500;100.1500000;100.1500000;100.1500000;100.1500000;201
RU000A101H43;1;20200303;175600;100.1000000;100.1000000;100.1000000;100.1000000;139
RU000A101H43;1;20200303;175800;100.1000000;100.1500000;100.1000000;100.1500000;12
RU000A101H43;1;20200303;180100;100.1500000;100.1500000;100.1500000;100.1500000;50
RU000A101H43;1;20200303;180300;100.1500000;100.1500000;100.1500000;100.1500000;1
RU000A101H43;1;20200303;180400;100.1500000;100.1500000;100.1500000;100.1500000;1
RU000A101H43;1;20200303;180900;100.1100000;100.1100000;100.1000000;100.1000000;10
RU000A101H43;1;20200303;181000;100.1500000;100.1500000;100.1500000;100.1500000;8
RU000A101H43;1;20200303;181100;100.1500000;100.1500000;100.1500000;100.1500000;60
RU000A101H43;1;20200303;181200;100.1500000;100.1500000;100.1500000;100.1500000;160
RU000A101H43;1;20200303;181400;100.1500000;100.1500000;100.1500000;100.1500000;10
RU000A101H43;1;20200303;181700;100.1000000;100.1000000;100.0500000;100.0500000;360
RU000A101H43;1;20200303;182000;100.1500000;100.1500000;100.1500000;100.1500000;50
RU000A101H43;1;20200303;182400;100.1000000;100.1000000;100.1000000;100.1000000;1
RU000A101H43;1;20200303;182800;100.1000000;100.1000000;100.1000000;100.1000000;49
RU000A101H43;1;20200303;182900;100.1000000;100.1000000;100.1000000;100.1000000;26
RU000A101H43;1;20200303;183000;100.0500000;100.1000000;100.0500000;100.1000000;19
