<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A0ZZFH2;0;20190111;141000;101.540000000;3
RU000A0ZZFH2;0;20190111;141000;101.550000000;7
RU000A0ZZFH2;0;20190111;141537;101.550000000;5
RU000A0ZZFH2;0;20190111;162949;101.550000000;48
RU000A0ZZFH2;0;20190111;163558;101.550000000;54
RU000A0ZZFH2;0;20190111;172521;101.550000000;11
RU000A0ZZFH2;0;20190111;172521;101.550000000;2
RU000A0ZZFH2;0;20190111;172521;101.550000000;2
RU000A0ZZFH2;0;20190111;172521;101.550000000;11
RU000A0ZZFH2;0;20190111;172522;101.550000000;11
RU000A0ZZFH2;0;20190111;172522;101.550000000;2
RU000A0ZZFH2;0;20190111;172522;101.590000000;9
RU000A0ZZFH2;0;20190111;172522;101.590000000;2
RU000A0ZZFH2;0;20190111;172522;101.590000000;11
RU000A0ZZFH2;0;20190111;172523;101.590000000;2
RU000A0ZZFH2;0;20190111;172523;101.580000000;2
RU000A0ZZFH2;0;20190111;172523;101.580000000;11
RU000A0ZZFH2;0;20190111;172523;101.580000000;11
RU000A0ZZFH2;0;20190111;174014;101.580000000;10
RU000A0ZZFH2;0;20190111;174014;101.590000000;976
RU000A0ZZFH2;0;20190111;174014;101.600000000;1144
RU000A0ZZFH2;0;20190111;183313;101.600000000;50
RU000A0ZZFH2;0;20190114;100726;101.600000000;10
RU000A0ZZFH2;0;20190114;101103;101.600000000;10
RU000A0ZZFH2;0;20190114;105744;101.600000000;20
RU000A0ZZFH2;0;20190114;105831;101.600000000;10
RU000A0ZZFH2;0;20190114;110204;101.600000000;20
RU000A0ZZFH2;0;20190114;110249;101.600000000;310
RU000A0ZZFH2;0;20190114;111818;101.600000000;620
RU000A0ZZFH2;0;20190114;111818;101.600000000;2211
RU000A0ZZFH2;0;20190114;112238;101.600000000;46
RU000A0ZZFH2;0;20190114;122603;101.600000000;12
RU000A0ZZFH2;0;20190114;125438;101.590000000;1
RU000A0ZZFH2;0;20190114;133201;101.590000000;50
RU000A0ZZFH2;0;20190114;135130;101.590000000;15
RU000A0ZZFH2;0;20190114;143526;101.590000000;10
RU000A0ZZFH2;0;20190114;143917;101.590000000;7
RU000A0ZZFH2;0;20190114;143917;101.600000000;3
RU000A0ZZFH2;0;20190114;144303;101.220000000;3
RU000A0ZZFH2;0;20190114;144303;101.210000000;1
RU000A0ZZFH2;0;20190114;144303;101.210000000;2
RU000A0ZZFH2;0;20190114;160456;101.300000000;350
RU000A0ZZFH2;0;20190114;174325;101.570000000;3
RU000A0ZZFH2;0;20190114;181958;101.580000000;5
RU000A0ZZFH2;0;20190114;182026;101.590000000;1
RU000A0ZZFH2;0;20190114;182026;101.590000000;2
RU000A0ZZFH2;0;20190114;182141;101.590000000;12
RU000A0ZZFH2;0;20190114;182539;101.590000000;13
RU000A0ZZFH2;0;20190114;182539;101.600000000;3044
RU000A0ZZFH2;0;20190115;100354;101.610000000;1
RU000A0ZZFH2;0;20190115;100404;101.610000000;2
RU000A0ZZFH2;0;20190115;101019;101.600000000;1
RU000A0ZZFH2;0;20190115;110623;101.650000000;1
RU000A0ZZFH2;0;20190115;111909;101.600000000;2
RU000A0ZZFH2;0;20190115;113851;101.640000000;1
RU000A0ZZFH2;0;20190115;120616;101.500000000;30
RU000A0ZZFH2;0;20190115;120707;101.240000000;8
RU000A0ZZFH2;0;20190115;120707;101.230000000;1
RU000A0ZZFH2;0;20190115;120707;101.230000000;12
RU000A0ZZFH2;0;20190115;121116;101.590000000;8
RU000A0ZZFH2;0;20190115;121116;101.600000000;12
RU000A0ZZFH2;0;20190115;131921;101.580000000;2
RU000A0ZZFH2;0;20190115;131921;101.590000000;1
RU000A0ZZFH2;0;20190115;131921;101.600000000;6
RU000A0ZZFH2;0;20190115;134735;101.600000000;62
RU000A0ZZFH2;0;20190115;143020;101.650000000;4
RU000A0ZZFH2;0;20190115;143512;101.650000000;20
RU000A0ZZFH2;0;20190115;143755;101.700000000;24
RU000A0ZZFH2;0;20190115;143842;101.700000000;1
RU000A0ZZFH2;0;20190115;144337;101.700000000;167
RU000A0ZZFH2;0;20190115;153505;101.700000000;70
RU000A0ZZFH2;0;20190115;153843;101.700000000;1
RU000A0ZZFH2;0;20190115;153856;101.700000000;10
RU000A0ZZFH2;0;20190115;154105;101.700000000;1
RU000A0ZZFH2;0;20190115;154458;101.700000000;10
RU000A0ZZFH2;0;20190115;155437;101.700000000;50
RU000A0ZZFH2;0;20190115;163432;101.700000000;6
RU000A0ZZFH2;0;20190115;163513;101.700000000;160
RU000A0ZZFH2;0;20190115;163525;101.730000000;28
RU000A0ZZFH2;0;20190115;165957;101.730000000;2
RU000A0ZZFH2;0;20190115;165957;101.990000000;3
RU000A0ZZFH2;0;20190115;171853;101.710000000;3
RU000A0ZZFH2;0;20190115;171859;101.700000000;24
RU000A0ZZFH2;0;20190115;171933;101.650000000;25
RU000A0ZZFH2;0;20190115;171950;101.650000000;1
RU000A0ZZFH2;0;20190115;174516;101.790000000;1
RU000A0ZZFH2;0;20190115;174625;101.790000000;2
RU000A0ZZFH2;0;20190115;174656;101.790000000;47
RU000A0ZZFH2;0;20190115;181956;101.790000000;18
RU000A0ZZFH2;0;20190116;102351;101.270000000;1
RU000A0ZZFH2;0;20190116;102351;101.260000000;1
RU000A0ZZFH2;0;20190116;102351;101.260000000;50
RU000A0ZZFH2;0;20190116;102351;101.250000000;68
RU000A0ZZFH2;0;20190116;102551;101.740000000;1
RU000A0ZZFH2;0;20190116;110241;101.740000000;1
RU000A0ZZFH2;0;20190116;111014;101.740000000;49
RU000A0ZZFH2;0;20190116;111014;101.740000000;15
RU000A0ZZFH2;0;20190116;113151;101.740000000;1
RU000A0ZZFH2;0;20190116;113151;101.750000000;368
RU000A0ZZFH2;0;20190116;114133;101.740000000;7
RU000A0ZZFH2;0;20190116;120044;101.740000000;210
RU000A0ZZFH2;0;20190116;123654;101.750000000;3
RU000A0ZZFH2;0;20190116;140057;101.740000000;5688
RU000A0ZZFH2;0;20190116;140550;101.740000000;1
RU000A0ZZFH2;0;20190116;141153;101.710000000;1
RU000A0ZZFH2;0;20190116;142523;101.740000000;1
RU000A0ZZFH2;0;20190116;143411;101.740000000;1810
RU000A0ZZFH2;0;20190116;143411;101.740000000;796
RU000A0ZZFH2;0;20190116;143411;101.750000000;1394
RU000A0ZZFH2;0;20190116;145345;101.740000000;200
RU000A0ZZFH2;0;20190116;145345;101.740000000;60
RU000A0ZZFH2;0;20190116;145452;101.740000000;38
RU000A0ZZFH2;0;20190116;150618;101.740000000;300
RU000A0ZZFH2;0;20190116;151447;101.740000000;5
RU000A0ZZFH2;0;20190116;152119;101.740000000;15
RU000A0ZZFH2;0;20190116;152635;101.700000000;1
RU000A0ZZFH2;0;20190116;155905;101.740000000;200
RU000A0ZZFH2;0;20190116;160152;101.700000000;1
RU000A0ZZFH2;0;20190116;164951;101.700000000;14
RU000A0ZZFH2;0;20190116;165509;101.700000000;34
RU000A0ZZFH2;0;20190116;174218;101.740000000;3
RU000A0ZZFH2;0;20190116;180749;101.740000000;6
RU000A0ZZFH2;0;20190117;101455;101.740000000;100
RU000A0ZZFH2;0;20190117;110359;101.740000000;73
RU000A0ZZFH2;0;20190117;112049;101.990000000;5
RU000A0ZZFH2;0;20190117;112228;101.990000000;23
RU000A0ZZFH2;0;20190117;112250;102.000000000;15
RU000A0ZZFH2;0;20190117;113810;101.750000000;3
RU000A0ZZFH2;0;20190117;113810;101.740000000;12
RU000A0ZZFH2;0;20190117;113810;101.710000000;5
RU000A0ZZFH2;0;20190117;121424;101.710000000;5
RU000A0ZZFH2;0;20190117;121424;101.700000000;10
RU000A0ZZFH2;0;20190117;125924;101.940000000;2
RU000A0ZZFH2;0;20190117;130858;101.940000000;1
RU000A0ZZFH2;0;20190117;130858;101.950000000;2
RU000A0ZZFH2;0;20190117;130954;101.900000000;20
RU000A0ZZFH2;0;20190117;133211;101.900000000;1
RU000A0ZZFH2;0;20190117;133551;101.900000000;2
RU000A0ZZFH2;0;20190117;143312;101.900000000;20
RU000A0ZZFH2;0;20190117;143504;101.900000000;100
RU000A0ZZFH2;0;20190117;150427;101.900000000;30
RU000A0ZZFH2;0;20190117;151627;101.800000000;2
RU000A0ZZFH2;0;20190117;160709;101.800000000;1
RU000A0ZZFH2;0;20190117;174018;101.800000000;4
