<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A0ZZFH2;1;20190114;122600;101.6000000;101.6000000;101.6000000;101.6000000;12
RU000A0ZZFH2;1;20190114;125400;101.5900000;101.5900000;101.5900000;101.5900000;1
RU000A0ZZFH2;1;20190114;133200;101.5900000;101.5900000;101.5900000;101.5900000;50
RU000A0ZZFH2;1;20190114;135100;101.5900000;101.5900000;101.5900000;101.5900000;15
RU000A0ZZFH2;1;20190114;143500;101.5900000;101.5900000;101.5900000;101.5900000;10
RU000A0ZZFH2;1;20190114;143900;101.5900000;101.6000000;101.5900000;101.6000000;10
RU000A0ZZFH2;1;20190114;144300;101.2200000;101.2200000;101.2100000;101.2100000;6
RU000A0ZZFH2;1;20190114;160400;101.3000000;101.3000000;101.3000000;101.3000000;350
RU000A0ZZFH2;1;20190114;174300;101.5700000;101.5700000;101.5700000;101.5700000;3
RU000A0ZZFH2;1;20190114;181900;101.5800000;101.5800000;101.5800000;101.5800000;5
RU000A0ZZFH2;1;20190114;182000;101.5900000;101.5900000;101.5900000;101.5900000;3
RU000A0ZZFH2;1;20190114;182100;101.5900000;101.5900000;101.5900000;101.5900000;12
RU000A0ZZFH2;1;20190114;182500;101.5900000;101.6000000;101.5900000;101.6000000;3057
RU000A0ZZFH2;1;20190115;100300;101.6100000;101.6100000;101.6100000;101.6100000;1
RU000A0ZZFH2;1;20190115;100400;101.6100000;101.6100000;101.6100000;101.6100000;2
RU000A0ZZFH2;1;20190115;101000;101.6000000;101.6000000;101.6000000;101.6000000;1
RU000A0ZZFH2;1;20190115;110600;101.6500000;101.6500000;101.6500000;101.6500000;1
RU000A0ZZFH2;1;20190115;111900;101.6000000;101.6000000;101.6000000;101.6000000;2
RU000A0ZZFH2;1;20190115;113800;101.6400000;101.6400000;101.6400000;101.6400000;1
RU000A0ZZFH2;1;20190115;120600;101.5000000;101.5000000;101.5000000;101.5000000;30
RU000A0ZZFH2;1;20190115;120700;101.2400000;101.2400000;101.2300000;101.2300000;21
RU000A0ZZFH2;1;20190115;121100;101.5900000;101.6000000;101.5900000;101.6000000;20
RU000A0ZZFH2;1;20190115;131900;101.5800000;101.6000000;101.5800000;101.6000000;9
RU000A0ZZFH2;1;20190115;134700;101.6000000;101.6000000;101.6000000;101.6000000;62
RU000A0ZZFH2;1;20190115;143000;101.6500000;101.6500000;101.6500000;101.6500000;4
RU000A0ZZFH2;1;20190115;143500;101.6500000;101.6500000;101.6500000;101.6500000;20
RU000A0ZZFH2;1;20190115;143700;101.7000000;101.7000000;101.7000000;101.7000000;24
RU000A0ZZFH2;1;20190115;143800;101.7000000;101.7000000;101.7000000;101.7000000;1
RU000A0ZZFH2;1;20190115;144300;101.7000000;101.7000000;101.7000000;101.7000000;167
RU000A0ZZFH2;1;20190115;153500;101.7000000;101.7000000;101.7000000;101.7000000;70
RU000A0ZZFH2;1;20190115;153800;101.7000000;101.7000000;101.7000000;101.7000000;11
RU000A0ZZFH2;1;20190115;154100;101.7000000;101.7000000;101.7000000;101.7000000;1
RU000A0ZZFH2;1;20190115;154400;101.7000000;101.7000000;101.7000000;101.7000000;10
RU000A0ZZFH2;1;20190115;155400;101.7000000;101.7000000;101.7000000;101.7000000;50
RU000A0ZZFH2;1;20190115;163400;101.7000000;101.7000000;101.7000000;101.7000000;6
RU000A0ZZFH2;1;20190115;163500;101.7000000;101.7300000;101.7000000;101.7300000;188
RU000A0ZZFH2;1;20190115;165900;101.7300000;101.9900000;101.7300000;101.9900000;5
RU000A0ZZFH2;1;20190115;171800;101.7100000;101.7100000;101.7000000;101.7000000;27
RU000A0ZZFH2;1;20190115;171900;101.6500000;101.6500000;101.6500000;101.6500000;26
RU000A0ZZFH2;1;20190115;174500;101.7900000;101.7900000;101.7900000;101.7900000;1
RU000A0ZZFH2;1;20190115;174600;101.7900000;101.7900000;101.7900000;101.7900000;49
RU000A0ZZFH2;1;20190115;181900;101.7900000;101.7900000;101.7900000;101.7900000;18
RU000A0ZZFH2;1;20190116;102300;101.2700000;101.2700000;101.2500000;101.2500000;120
RU000A0ZZFH2;1;20190116;102500;101.7400000;101.7400000;101.7400000;101.7400000;1
RU000A0ZZFH2;1;20190116;110200;101.7400000;101.7400000;101.7400000;101.7400000;1
RU000A0ZZFH2;1;20190116;111000;101.7400000;101.7400000;101.7400000;101.7400000;64
RU000A0ZZFH2;1;20190116;113100;101.7400000;101.7500000;101.7400000;101.7500000;369
RU000A0ZZFH2;1;20190116;114100;101.7400000;101.7400000;101.7400000;101.7400000;7
RU000A0ZZFH2;1;20190116;120000;101.7400000;101.7400000;101.7400000;101.7400000;210
RU000A0ZZFH2;1;20190116;123600;101.7500000;101.7500000;101.7500000;101.7500000;3
RU000A0ZZFH2;1;20190116;140000;101.7400000;101.7400000;101.7400000;101.7400000;5688
RU000A0ZZFH2;1;20190116;140500;101.7400000;101.7400000;101.7400000;101.7400000;1
RU000A0ZZFH2;1;20190116;141100;101.7100000;101.7100000;101.7100000;101.7100000;1
RU000A0ZZFH2;1;20190116;142500;101.7400000;101.7400000;101.7400000;101.7400000;1
RU000A0ZZFH2;1;20190116;143400;101.7400000;101.7500000;101.7400000;101.7500000;4000
RU000A0ZZFH2;1;20190116;145300;101.7400000;101.7400000;101.7400000;101.7400000;260
RU000A0ZZFH2;1;20190116;145400;101.7400000;101.7400000;101.7400000;101.7400000;38
RU000A0ZZFH2;1;20190116;150600;101.7400000;101.7400000;101.7400000;101.7400000;300
RU000A0ZZFH2;1;20190116;151400;101.7400000;101.7400000;101.7400000;101.7400000;5
RU000A0ZZFH2;1;20190116;152100;101.7400000;101.7400000;101.7400000;101.7400000;15
RU000A0ZZFH2;1;20190116;152600;101.7000000;101.7000000;101.7000000;101.7000000;1
RU000A0ZZFH2;1;20190116;155900;101.7400000;101.7400000;101.7400000;101.7400000;200
RU000A0ZZFH2;1;20190116;160100;101.7000000;101.7000000;101.7000000;101.7000000;1
RU000A0ZZFH2;1;20190116;164900;101.7000000;101.7000000;101.7000000;101.7000000;14
RU000A0ZZFH2;1;20190116;165500;101.7000000;101.7000000;101.7000000;101.7000000;34
RU000A0ZZFH2;1;20190116;174200;101.7400000;101.7400000;101.7400000;101.7400000;3
RU000A0ZZFH2;1;20190116;180700;101.7400000;101.7400000;101.7400000;101.7400000;6
RU000A0ZZFH2;1;20190117;101400;101.7400000;101.7400000;101.7400000;101.7400000;100
RU000A0ZZFH2;1;20190117;110300;101.7400000;101.7400000;101.7400000;101.7400000;73
RU000A0ZZFH2;1;20190117;112000;101.9900000;101.9900000;101.9900000;101.9900000;5
RU000A0ZZFH2;1;20190117;112200;101.9900000;102.0000000;101.9900000;102.0000000;38
RU000A0ZZFH2;1;20190117;113800;101.7500000;101.7500000;101.7100000;101.7100000;20
RU000A0ZZFH2;1;20190117;121400;101.7100000;101.7100000;101.7000000;101.7000000;15
RU000A0ZZFH2;1;20190117;125900;101.9400000;101.9400000;101.9400000;101.9400000;2
RU000A0ZZFH2;1;20190117;130800;101.9400000;101.9500000;101.9400000;101.9500000;3
RU000A0ZZFH2;1;20190117;130900;101.9000000;101.9000000;101.9000000;101.9000000;20
RU000A0ZZFH2;1;20190117;133200;101.9000000;101.9000000;101.9000000;101.9000000;1
RU000A0ZZFH2;1;20190117;133500;101.9000000;101.9000000;101.9000000;101.9000000;2
RU000A0ZZFH2;1;20190117;143300;101.9000000;101.9000000;101.9000000;101.9000000;20
RU000A0ZZFH2;1;20190117;143500;101.9000000;101.9000000;101.9000000;101.9000000;100
