<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A100V79;0;20190925;154925;100.030000000;1
RU000A100V79;0;20190925;154925;100.020000000;25
RU000A100V79;0;20190925;154925;100.020000000;200
RU000A100V79;0;20190925;154925;100.020000000;1
RU000A100V79;0;20190925;154925;100.020000000;1
RU000A100V79;0;20190925;154944;100.010000000;5
RU000A100V79;0;20190925;154944;100.010000000;20
RU000A100V79;0;20190925;154944;100.010000000;32
RU000A100V79;0;20190925;154944;100.010000000;50
RU000A100V79;0;20190925;154944;100.010000000;100
RU000A100V79;0;20190925;154944;100.010000000;499
RU000A100V79;0;20190925;154944;100.010000000;1
RU000A100V79;0;20190925;154944;100.010000000;400
RU000A100V79;0;20190925;154944;100.010000000;50
RU000A100V79;0;20190925;154944;100.010000000;300
RU000A100V79;0;20190925;154944;100.010000000;1
RU000A100V79;0;20190925;154944;100.010000000;5
RU000A100V79;0;20190925;154944;100.000000000;3
RU000A100V79;0;20190925;154944;100.000000000;100
RU000A100V79;0;20190925;154944;100.000000000;50
RU000A100V79;0;20190925;154944;100.000000000;50
RU000A100V79;0;20190925;154944;100.000000000;2959
RU000A100V79;0;20190925;154944;100.020000000;20
RU000A100V79;0;20190925;155117;100.200000000;1
RU000A100V79;0;20190925;155121;100.200000000;9
RU000A100V79;0;20190925;155506;100.250000000;1
RU000A100V79;0;20190925;155518;100.250000000;99
RU000A100V79;0;20190925;160754;100.290000000;1
RU000A100V79;0;20190925;161217;100.450000000;1
RU000A100V79;0;20190925;161813;100.390000000;50
RU000A100V79;0;20190925;161903;100.390000000;50
RU000A100V79;0;20190925;162437;100.390000000;50
RU000A100V79;0;20190925;162440;100.390000000;4
RU000A100V79;0;20190925;162747;100.200000000;1
RU000A100V79;0;20190925;163126;100.200000000;2
RU000A100V79;0;20190925;163134;100.200000000;2
RU000A100V79;0;20190925;163700;100.350000000;5
RU000A100V79;0;20190925;164819;100.200000000;50
RU000A100V79;0;20190925;164819;100.190000000;1
RU000A100V79;0;20190925;164819;100.180000000;200
RU000A100V79;0;20190925;164819;100.180000000;20
RU000A100V79;0;20190925;164819;100.180000000;5
RU000A100V79;0;20190925;164819;100.180000000;10
RU000A100V79;0;20190925;164819;100.150000000;20
RU000A100V79;0;20190925;164819;100.150000000;5
RU000A100V79;0;20190925;164819;100.150000000;200
RU000A100V79;0;20190925;164819;100.150000000;10
RU000A100V79;0;20190925;164819;100.150000000;5
RU000A100V79;0;20190925;164819;100.110000000;259
RU000A100V79;0;20190925;164819;100.100000000;100
RU000A100V79;0;20190925;164819;100.100000000;50
RU000A100V79;0;20190925;164819;100.100000000;100
RU000A100V79;0;20190925;164819;100.100000000;50
RU000A100V79;0;20190925;164819;100.100000000;100
RU000A100V79;0;20190925;164819;100.100000000;50
RU000A100V79;0;20190925;164955;100.100000000;20
RU000A100V79;0;20190925;164955;100.100000000;10
RU000A100V79;0;20190925;165050;100.080000000;50
RU000A100V79;0;20190925;165103;100.050000000;35
RU000A100V79;0;20190925;165103;100.050000000;15000
RU000A100V79;0;20190925;165624;100.100000000;10
RU000A100V79;0;20190925;165640;100.100000000;10
RU000A100V79;0;20190925;170057;100.100000000;400
RU000A100V79;0;20190925;170359;100.100000000;1
RU000A100V79;0;20190925;170418;100.100000000;1
RU000A100V79;0;20190925;170642;100.100000000;200
RU000A100V79;0;20190925;170643;100.100000000;150
RU000A100V79;0;20190925;171125;100.100000000;30
RU000A100V79;0;20190925;172127;100.090000000;16
RU000A100V79;0;20190925;172346;100.090000000;120
RU000A100V79;0;20190925;172737;100.090000000;25
RU000A100V79;0;20190925;173143;100.080000000;1
RU000A100V79;0;20190925;173143;100.080000000;5
RU000A100V79;0;20190925;173254;100.090000000;50
RU000A100V79;0;20190925;173315;100.050000000;9
RU000A100V79;0;20190925;173352;100.090000000;2
RU000A100V79;0;20190925;173739;100.060000000;1
RU000A100V79;0;20190925;174124;100.090000000;1
RU000A100V79;0;20190925;174305;100.090000000;300
RU000A100V79;0;20190925;174420;100.060000000;51
RU000A100V79;0;20190925;174432;100.050000000;91
RU000A100V79;0;20190925;174432;100.050000000;700
RU000A100V79;0;20190925;174515;100.020000000;5
RU000A100V79;0;20190925;174515;100.020000000;20
RU000A100V79;0;20190925;174515;100.020000000;54
RU000A100V79;0;20190925;174839;100.050000000;97
RU000A100V79;0;20190925;175459;100.090000000;1
RU000A100V79;0;20190925;175724;100.090000000;20
RU000A100V79;0;20190925;180014;100.090000000;155
RU000A100V79;0;20190925;180612;100.040000000;30
RU000A100V79;0;20190925;180612;100.030000000;2870
RU000A100V79;0;20190925;180741;100.030000000;1
RU000A100V79;0;20190925;181002;100.090000000;10
RU000A100V79;0;20190925;181042;100.090000000;1
RU000A100V79;0;20190925;181146;100.090000000;399
RU000A100V79;0;20190925;181713;100.090000000;80
RU000A100V79;0;20190925;181803;100.080000000;7
RU000A100V79;0;20190925;181803;100.090000000;6320
RU000A100V79;0;20190925;181803;100.100000000;6668
RU000A100V79;0;20190925;181803;100.100000000;2500
RU000A100V79;0;20190925;181803;100.100000000;22500
RU000A100V79;0;20190925;181835;100.100000000;2005
RU000A100V79;0;20190925;182131;100.100000000;507
RU000A100V79;0;20190925;182617;100.100000000;100
RU000A100V79;0;20190925;182710;100.100000000;2388
RU000A100V79;0;20190925;182710;100.100000000;8912
RU000A100V79;0;20190925;182711;100.100000000;10
RU000A100V79;0;20190925;182731;100.100000000;1573
RU000A100V79;0;20190925;182902;100.150000000;200
RU000A100V79;0;20190925;183025;100.150000000;1
RU000A100V79;0;20190925;183506;100.150000000;1000
RU000A100V79;0;20190925;183517;100.150000000;142
RU000A100V79;0;20190925;184255;100.150000000;1
RU000A100V79;0;20190926;095959;100.100000000;100
RU000A100V79;0;20190926;100024;100.100000000;10
RU000A100V79;0;20190926;100052;100.100000000;9
RU000A100V79;0;20190926;100100;100.100000000;3
RU000A100V79;0;20190926;100109;100.100000000;50
RU000A100V79;0;20190926;100117;100.100000000;25
RU000A100V79;0;20190926;100213;100.100000000;555
RU000A100V79;0;20190926;100213;100.100000000;3
RU000A100V79;0;20190926;100213;100.100000000;362
RU000A100V79;0;20190926;100320;100.100000000;10
RU000A100V79;0;20190926;100345;100.100000000;7
RU000A100V79;0;20190926;100432;100.100000000;5
RU000A100V79;0;20190926;100455;100.100000000;10
RU000A100V79;0;20190926;100519;100.090000000;10
RU000A100V79;0;20190926;100616;100.080000000;9
RU000A100V79;0;20190926;100729;100.090000000;20
RU000A100V79;0;20190926;100836;100.080000000;1
RU000A100V79;0;20190926;100930;100.080000000;350
RU000A100V79;0;20190926;100959;100.080000000;100
RU000A100V79;0;20190926;101017;100.080000000;120
RU000A100V79;0;20190926;101124;100.080000000;35
RU000A100V79;0;20190926;101125;100.080000000;240
RU000A100V79;0;20190926;101135;100.080000000;35
RU000A100V79;0;20190926;101135;100.080000000;1
RU000A100V79;0;20190926;101135;100.080000000;100
RU000A100V79;0;20190926;101222;100.080000000;64
RU000A100V79;0;20190926;101225;100.090000000;1727
RU000A100V79;0;20190926;101319;100.090000000;30
RU000A100V79;0;20190926;101413;100.090000000;500
RU000A100V79;0;20190926;101510;100.090000000;10
RU000A100V79;0;20190926;101519;100.090000000;215
RU000A100V79;0;20190926;101822;100.090000000;3
RU000A100V79;0;20190926;101840;100.090000000;5
RU000A100V79;0;20190926;101930;100.090000000;7000
RU000A100V79;0;20190926;101947;100.090000000;50
RU000A100V79;0;20190926;102033;100.090000000;24
RU000A100V79;0;20190926;102048;100.090000000;500
RU000A100V79;0;20190926;102135;100.090000000;2
RU000A100V79;0;20190926;102153;100.090000000;4
RU000A100V79;0;20190926;102225;100.090000000;10
RU000A100V79;0;20190926;102404;100.090000000;3
RU000A100V79;0;20190926;102500;100.090000000;3000
RU000A100V79;0;20190926;102522;100.090000000;5
RU000A100V79;0;20190926;102703;100.090000000;10
RU000A100V79;0;20190926;103027;100.090000000;200
RU000A100V79;0;20190926;103134;100.090000000;10
RU000A100V79;0;20190926;103205;100.090000000;1
RU000A100V79;0;20190926;103733;100.090000000;1000
RU000A100V79;0;20190926;103743;100.090000000;2
RU000A100V79;0;20190926;103753;100.090000000;200
RU000A100V79;0;20190926;103924;100.090000000;16
RU000A100V79;0;20190926;104002;100.090000000;220
RU000A100V79;0;20190926;104013;100.090000000;10
RU000A100V79;0;20190926;104208;100.100000000;299
RU000A100V79;0;20190926;104307;100.100000000;52
RU000A100V79;0;20190926;104312;100.100000000;100
RU000A100V79;0;20190926;104547;100.100000000;15
RU000A100V79;0;20190926;104642;100.100000000;140
RU000A100V79;0;20190926;104855;100.100000000;50
RU000A100V79;0;20190926;104931;100.080000000;18
RU000A100V79;0;20190926;104931;100.080000000;50
RU000A100V79;0;20190926;104931;100.080000000;100
RU000A100V79;0;20190926;104931;100.080000000;20
RU000A100V79;0;20190926;104931;100.080000000;1
RU000A100V79;0;20190926;104931;100.080000000;10
RU000A100V79;0;20190926;105534;100.090000000;100
RU000A100V79;0;20190926;105534;100.100000000;149
RU000A100V79;0;20190926;105622;100.100000000;10
RU000A100V79;0;20190926;105713;100.100000000;300
RU000A100V79;0;20190926;110125;100.090000000;200
RU000A100V79;0;20190926;110125;100.100000000;3100
RU000A100V79;0;20190926;110157;100.100000000;100
RU000A100V79;0;20190926;111144;100.090000000;100
RU000A100V79;0;20190926;111545;100.090000000;50
RU000A100V79;0;20190926;112455;100.090000000;50
RU000A100V79;0;20190926;112819;100.100000000;5
RU000A100V79;0;20190926;113016;100.090000000;38
RU000A100V79;0;20190926;113016;100.070000000;10
RU000A100V79;0;20190926;113016;100.070000000;10
RU000A100V79;0;20190926;113016;100.070000000;50
RU000A100V79;0;20190926;113016;100.060000000;10
RU000A100V79;0;20190926;113016;100.060000000;1
RU000A100V79;0;20190926;113016;100.060000000;5
RU000A100V79;0;20190926;113016;100.060000000;200
RU000A100V79;0;20190926;113016;100.060000000;1
RU000A100V79;0;20190926;113016;100.060000000;50
RU000A100V79;0;20190926;113016;100.050000000;15000
RU000A100V79;0;20190926;113016;100.050000000;10
RU000A100V79;0;20190926;113016;100.050000000;55
